Prop_lost,Felidae,Ursidae,Ailuridae,Canidae,Mustelidae,Viverridae,Otaridaee,Herpestidae,Procyonidae,Mephitidae,Hyaenidae,Eupleridae,Phocidae,Nandiniidae,Obobenidae,Prionodontidae,Dasyuridae,Myrmecobidae
0.4656,0.818,0.851,0.934,0.716,0.719,0.81,0.967,0.876,0.805,0.762,0.808,0.947,0.971,0.861,0.998,0.806,0.947,0.828
0.46674,0.816,0.8505,0.934,0.7145,0.7175,0.81,0.967,0.876,0.8035,0.762,0.807,0.947,0.97,0.86,0.998,0.806,0.947,0.828
0.46789,0.815,0.8505,0.934,0.7135,0.7155,0.81,0.967,0.8755,0.8025,0.762,0.806,0.947,0.969,0.859,0.998,0.806,0.947,0.828
0.46904,0.813,0.85,0.934,0.7115,0.7145,0.81,0.967,0.875,0.8015,0.7615,0.805,0.947,0.968,0.858,0.998,0.806,0.947,0.828
0.47018,0.812,0.85,0.934,0.7095,0.7135,0.81,0.967,0.8745,0.8005,0.7615,0.8045,0.947,0.967,0.856,0.998,0.806,0.947,0.828
0.47133,0.811,0.8495,0.934,0.708,0.712,0.81,0.967,0.874,0.8,0.761,0.804,0.947,0.966,0.854,0.998,0.806,0.946,0.828
0.47248,0.81,0.8495,0.934,0.7065,0.711,0.81,0.967,0.8735,0.7995,0.7605,0.803,0.947,0.964,0.852,0.998,0.806,0.946,0.828
0.47362,0.809,0.849,0.934,0.705,0.709,0.81,0.967,0.872,0.799,0.7605,0.801,0.947,0.963,0.848,0.998,0.806,0.946,0.828
0.47477,0.807,0.849,0.934,0.7035,0.7075,0.81,0.967,0.8705,0.798,0.76,0.8,0.947,0.9615,0.845,0.998,0.806,0.946,0.828
0.47592,0.805,0.849,0.934,0.702,0.7065,0.81,0.967,0.8695,0.7975,0.76,0.799,0.947,0.96,0.843,0.998,0.806,0.946,0.828
0.47706,0.804,0.8485,0.934,0.7005,0.705,0.81,0.967,0.869,0.7965,0.759,0.798,0.947,0.959,0.842,0.998,0.806,0.946,0.828
0.47821,0.804,0.8485,0.934,0.6985,0.704,0.808,0.967,0.869,0.796,0.759,0.7975,0.947,0.957,0.841,0.998,0.806,0.946,0.828
0.47936,0.803,0.8485,0.934,0.6965,0.7025,0.807,0.967,0.869,0.795,0.758,0.7965,0.947,0.956,0.841,0.998,0.806,0.945,0.828
0.48012,0.801,0.8485,0.934,0.695,0.7015,0.807,0.967,0.869,0.7945,0.758,0.7955,0.947,0.954,0.84,0.998,0.806,0.945,0.828
0.48127,0.799,0.848,0.934,0.6945,0.7005,0.806,0.967,0.8685,0.7935,0.758,0.795,0.947,0.952,0.84,0.998,0.806,0.945,0.828
0.48242,0.797,0.848,0.934,0.6935,0.7,0.805,0.967,0.8685,0.792,0.7575,0.795,0.947,0.951,0.839,0.998,0.806,0.945,0.828
0.48356,0.797,0.8475,0.934,0.693,0.6995,0.804,0.967,0.868,0.791,0.757,0.7945,0.947,0.949,0.838,0.998,0.806,0.945,0.828
0.48471,0.796,0.8475,0.934,0.6925,0.699,0.803,0.967,0.868,0.79,0.7555,0.7935,0.947,0.9475,0.838,0.998,0.806,0.945,0.828
0.48586,0.794,0.847,0.934,0.6915,0.698,0.802,0.967,0.868,0.7895,0.755,0.7925,0.947,0.9455,0.837,0.998,0.8055,0.945,0.828
0.487,0.793,0.847,0.934,0.691,0.697,0.801,0.967,0.8675,0.789,0.7545,0.792,0.947,0.944,0.835,0.998,0.8055,0.945,0.828
0.48815,0.792,0.847,0.934,0.69,0.6965,0.799,0.967,0.865,0.7885,0.754,0.791,0.947,0.942,0.833,0.998,0.8055,0.945,0.828
0.4893,0.79,0.8465,0.934,0.689,0.6955,0.798,0.967,0.865,0.788,0.753,0.79,0.947,0.9405,0.833,0.998,0.8055,0.945,0.828
0.49044,0.789,0.8465,0.934,0.689,0.6945,0.797,0.967,0.865,0.7875,0.753,0.789,0.947,0.9395,0.832,0.998,0.8055,0.945,0.828
0.49159,0.789,0.846,0.934,0.6885,0.6935,0.796,0.967,0.8645,0.787,0.7525,0.788,0.947,0.9395,0.831,0.998,0.8055,0.945,0.828
0.49274,0.789,0.846,0.934,0.688,0.693,0.795,0.967,0.864,0.7865,0.752,0.787,0.947,0.9395,0.83,0.998,0.8055,0.945,0.828
0.49388,0.788,0.8455,0.934,0.6875,0.692,0.794,0.967,0.863,0.786,0.7515,0.786,0.947,0.9395,0.829,0.998,0.8055,0.945,0.828
0.49503,0.788,0.8455,0.934,0.6865,0.6905,0.792,0.967,0.8615,0.7855,0.7515,0.785,0.947,0.9395,0.828,0.998,0.8055,0.945,0.828
0.49618,0.787,0.845,0.934,0.6865,0.69,0.791,0.967,0.861,0.7845,0.751,0.784,0.947,0.9395,0.827,0.998,0.8055,0.945,0.828
0.49732,0.787,0.845,0.934,0.686,0.689,0.79,0.967,0.8605,0.784,0.75,0.7835,0.947,0.9395,0.826,0.998,0.8055,0.945,0.828
0.49847,0.787,0.8445,0.934,0.6855,0.688,0.788,0.967,0.8595,0.783,0.749,0.782,0.947,0.9395,0.825,0.998,0.8055,0.945,0.828
0.49962,0.787,0.844,0.934,0.6845,0.687,0.787,0.967,0.859,0.7825,0.7485,0.7815,0.947,0.9395,0.824,0.998,0.8055,0.945,0.828
0.50076,0.786,0.844,0.934,0.684,0.6865,0.787,0.967,0.8585,0.782,0.7475,0.7805,0.947,0.9395,0.822,0.998,0.8055,0.945,0.828
0.50191,0.786,0.8435,0.934,0.6835,0.685,0.787,0.967,0.858,0.7815,0.747,0.779,0.947,0.9395,0.821,0.998,0.8055,0.944,0.828
0.50306,0.786,0.843,0.934,0.6825,0.684,0.787,0.967,0.858,0.7815,0.746,0.778,0.947,0.9395,0.82,0.998,0.8055,0.944,0.828
0.5042,0.786,0.8425,0.934,0.6815,0.6835,0.787,0.967,0.857,0.7815,0.7445,0.7765,0.947,0.9395,0.819,0.998,0.8055,0.944,0.828
0.50535,0.786,0.842,0.934,0.681,0.682,0.787,0.967,0.8545,0.7815,0.743,0.7755,0.947,0.9395,0.817,0.998,0.8055,0.944,0.828
0.5065,0.786,0.842,0.934,0.68,0.6805,0.787,0.967,0.854,0.7815,0.743,0.7745,0.947,0.9395,0.816,0.998,0.8055,0.943,0.828
0.50765,0.786,0.8415,0.934,0.6795,0.679,0.787,0.967,0.8535,0.7815,0.743,0.773,0.947,0.9395,0.815,0.998,0.8055,0.943,0.828
0.50879,0.785,0.8415,0.934,0.6785,0.677,0.787,0.967,0.8525,0.7815,0.7425,0.772,0.947,0.9395,0.813,0.998,0.8055,0.943,0.828
0.50994,0.785,0.841,0.934,0.678,0.6755,0.787,0.967,0.852,0.7815,0.7425,0.7705,0.947,0.9395,0.812,0.998,0.8055,0.943,0.828
0.51109,0.785,0.841,0.934,0.6775,0.6745,0.787,0.967,0.8515,0.7815,0.742,0.7695,0.947,0.9395,0.811,0.998,0.805,0.943,0.828
0.51223,0.785,0.8405,0.934,0.677,0.673,0.787,0.967,0.851,0.7815,0.742,0.7685,0.947,0.9395,0.811,0.998,0.805,0.943,0.828
0.51338,0.785,0.8405,0.934,0.6765,0.6715,0.787,0.967,0.8505,0.7815,0.742,0.7675,0.947,0.9395,0.81,0.998,0.805,0.943,0.828
0.51453,0.785,0.8405,0.934,0.6755,0.669,0.787,0.967,0.85,0.7815,0.7415,0.7665,0.947,0.9395,0.809,0.998,0.805,0.943,0.828
0.51567,0.785,0.84,0.934,0.674,0.668,0.787,0.967,0.8495,0.7815,0.7415,0.7655,0.947,0.9395,0.809,0.998,0.805,0.943,0.828
0.51682,0.785,0.84,0.934,0.673,0.6665,0.787,0.967,0.849,0.7815,0.741,0.7645,0.947,0.9395,0.808,0.998,0.805,0.943,0.828
0.51797,0.784,0.84,0.934,0.671,0.665,0.787,0.967,0.848,0.7815,0.7405,0.7635,0.947,0.9395,0.807,0.998,0.805,0.943,0.828
0.51911,0.784,0.8395,0.934,0.6695,0.6635,0.787,0.967,0.847,0.7815,0.74,0.763,0.947,0.9395,0.805,0.998,0.805,0.943,0.828
0.52026,0.784,0.8395,0.934,0.668,0.662,0.787,0.967,0.846,0.7805,0.74,0.7615,0.947,0.9395,0.804,0.998,0.805,0.943,0.828
0.52141,0.783,0.8395,0.934,0.6665,0.6605,0.787,0.967,0.845,0.779,0.7395,0.761,0.947,0.9395,0.803,0.998,0.805,0.943,0.828
0.52255,0.781,0.8395,0.934,0.665,0.659,0.787,0.967,0.845,0.7775,0.739,0.7595,0.947,0.9395,0.802,0.998,0.805,0.943,0.828
0.5237,0.779,0.839,0.934,0.6635,0.658,0.787,0.967,0.8445,0.7765,0.7385,0.759,0.947,0.9395,0.801,0.998,0.805,0.943,0.828
0.52485,0.777,0.839,0.934,0.662,0.656,0.787,0.967,0.844,0.775,0.738,0.7575,0.947,0.9395,0.8,0.998,0.805,0.943,0.828
0.52599,0.775,0.839,0.934,0.6605,0.654,0.787,0.967,0.8435,0.7735,0.738,0.7565,0.947,0.9395,0.798,0.998,0.805,0.943,0.828
0.52714,0.773,0.8385,0.934,0.6585,0.6525,0.787,0.967,0.843,0.7725,0.738,0.7545,0.947,0.9395,0.795,0.998,0.805,0.943,0.828
0.52829,0.771,0.8385,0.934,0.6565,0.6505,0.787,0.967,0.842,0.771,0.7375,0.7535,0.947,0.9395,0.792,0.998,0.805,0.943,0.828
0.52943,0.769,0.8385,0.934,0.655,0.6485,0.787,0.967,0.8415,0.77,0.737,0.752,0.947,0.9395,0.79,0.998,0.805,0.938,0.828
0.53058,0.767,0.838,0.934,0.6535,0.6455,0.787,0.967,0.841,0.7685,0.7365,0.75,0.947,0.9395,0.79,0.998,0.805,0.938,0.828
0.53211,0.765,0.838,0.934,0.6515,0.644,0.787,0.967,0.8405,0.7675,0.736,0.748,0.947,0.9395,0.789,0.998,0.805,0.938,0.828
0.53326,0.763,0.838,0.934,0.65,0.642,0.787,0.967,0.84,0.7665,0.7355,0.7465,0.947,0.9395,0.788,0.998,0.805,0.938,0.828
0.5344,0.761,0.8375,0.934,0.6485,0.64,0.787,0.967,0.8395,0.7655,0.735,0.746,0.947,0.9395,0.787,0.998,0.805,0.938,0.828
0.53555,0.758,0.8375,0.934,0.6475,0.6385,0.787,0.967,0.839,0.7645,0.734,0.7445,0.947,0.9395,0.786,0.998,0.805,0.938,0.828
0.5367,0.756,0.837,0.934,0.646,0.6365,0.787,0.967,0.8385,0.7635,0.733,0.743,0.947,0.9395,0.784,0.998,0.805,0.938,0.828
0.53784,0.753,0.837,0.934,0.645,0.635,0.787,0.967,0.838,0.762,0.732,0.742,0.947,0.9395,0.783,0.998,0.805,0.938,0.828
0.53899,0.75,0.8365,0.934,0.6435,0.6335,0.787,0.967,0.8365,0.761,0.732,0.7405,0.947,0.9395,0.782,0.998,0.805,0.938,0.828
0.54014,0.747,0.8365,0.934,0.6425,0.632,0.787,0.967,0.836,0.7595,0.7315,0.7395,0.947,0.9395,0.781,0.998,0.805,0.938,0.828
0.54128,0.744,0.8365,0.934,0.641,0.6305,0.787,0.967,0.8355,0.758,0.731,0.7385,0.947,0.9395,0.78,0.998,0.805,0.938,0.828
0.54243,0.741,0.836,0.934,0.639,0.6285,0.787,0.967,0.8345,0.756,0.731,0.737,0.947,0.9395,0.779,0.998,0.805,0.938,0.828
0.54358,0.741,0.836,0.934,0.6375,0.6265,0.787,0.967,0.8345,0.7545,0.7305,0.7355,0.947,0.9395,0.778,0.998,0.805,0.938,0.828
0.54472,0.741,0.836,0.934,0.636,0.625,0.787,0.967,0.8345,0.7525,0.73,0.734,0.947,0.9395,0.777,0.998,0.805,0.938,0.828
0.54587,0.741,0.836,0.934,0.635,0.6235,0.787,0.967,0.8345,0.751,0.7295,0.7325,0.947,0.9395,0.775,0.998,0.805,0.938,0.828
0.54702,0.741,0.8355,0.934,0.6345,0.6215,0.787,0.967,0.8345,0.7495,0.7295,0.731,0.947,0.9395,0.773,0.998,0.805,0.938,0.828
0.54855,0.741,0.8355,0.934,0.634,0.6195,0.787,0.967,0.8345,0.748,0.7295,0.729,0.947,0.9395,0.771,0.998,0.805,0.938,0.828
0.54969,0.741,0.835,0.934,0.6335,0.617,0.787,0.967,0.8345,0.7475,0.7295,0.7275,0.947,0.9395,0.769,0.998,0.805,0.938,0.828
0.55046,0.741,0.835,0.934,0.633,0.6155,0.787,0.967,0.8345,0.747,0.729,0.726,0.947,0.9395,0.767,0.998,0.805,0.938,0.828
0.55161,0.741,0.835,0.934,0.6325,0.614,0.787,0.967,0.8345,0.747,0.728,0.7245,0.947,0.9395,0.765,0.998,0.805,0.938,0.828
0.55275,0.739,0.8345,0.934,0.6315,0.612,0.787,0.967,0.8345,0.747,0.7265,0.7235,0.947,0.9395,0.763,0.998,0.805,0.938,0.828
0.5539,0.737,0.8345,0.934,0.6305,0.611,0.787,0.967,0.8345,0.747,0.7255,0.722,0.947,0.9395,0.762,0.998,0.805,0.938,0.828
0.55505,0.734,0.834,0.934,0.6295,0.609,0.787,0.967,0.8345,0.747,0.7245,0.721,0.947,0.9395,0.761,0.998,0.805,0.937,0.828
0.55619,0.732,0.8335,0.934,0.629,0.6075,0.787,0.967,0.8345,0.747,0.722,0.719,0.947,0.9395,0.76,0.998,0.805,0.937,0.828
0.55734,0.73,0.833,0.934,0.6285,0.6055,0.787,0.967,0.8345,0.747,0.721,0.717,0.947,0.9395,0.759,0.998,0.8045,0.937,0.828
0.55849,0.727,0.833,0.934,0.628,0.6035,0.787,0.967,0.8345,0.747,0.7205,0.716,0.947,0.9395,0.757,0.998,0.8045,0.937,0.828
0.55963,0.724,0.8325,0.934,0.6275,0.602,0.787,0.967,0.8345,0.7465,0.72,0.714,0.947,0.9395,0.756,0.998,0.8045,0.937,0.828
0.56078,0.721,0.832,0.934,0.627,0.6,0.787,0.967,0.8345,0.7465,0.719,0.712,0.947,0.9395,0.755,0.998,0.8045,0.937,0.828
0.56193,0.719,0.8315,0.934,0.6265,0.598,0.787,0.967,0.8345,0.7465,0.718,0.7105,0.947,0.9395,0.754,0.998,0.8045,0.937,0.828
0.56307,0.716,0.831,0.934,0.626,0.5965,0.787,0.967,0.8345,0.7465,0.7175,0.709,0.947,0.9395,0.752,0.998,0.8045,0.937,0.828
0.56422,0.716,0.8305,0.934,0.6255,0.5955,0.787,0.967,0.8345,0.7465,0.717,0.708,0.947,0.9395,0.751,0.998,0.8045,0.937,0.828
0.56537,0.714,0.83,0.934,0.6245,0.594,0.787,0.967,0.8345,0.746,0.7155,0.707,0.947,0.9395,0.75,0.998,0.8045,0.937,0.828
0.56651,0.713,0.83,0.934,0.624,0.5925,0.787,0.967,0.8345,0.746,0.715,0.7055,0.947,0.9395,0.748,0.998,0.8045,0.937,0.828
0.56766,0.712,0.8295,0.934,0.6235,0.5905,0.787,0.967,0.8345,0.746,0.714,0.703,0.947,0.9395,0.747,0.998,0.8045,0.937,0.828
0.56881,0.711,0.829,0.934,0.6225,0.5885,0.787,0.967,0.8345,0.7455,0.713,0.702,0.947,0.9395,0.745,0.998,0.8045,0.937,0.828
0.56995,0.711,0.8285,0.934,0.622,0.5865,0.787,0.967,0.8345,0.7455,0.7125,0.7,0.947,0.9395,0.743,0.998,0.8045,0.937,0.828
0.5711,0.71,0.8285,0.934,0.6215,0.585,0.787,0.967,0.8345,0.7455,0.712,0.6985,0.947,0.9395,0.741,0.998,0.8045,0.937,0.828
0.57263,0.709,0.828,0.934,0.62,0.5835,0.787,0.967,0.8345,0.7455,0.711,0.6965,0.947,0.9395,0.74,0.998,0.8045,0.937,0.828
0.57378,0.708,0.828,0.934,0.618,0.5815,0.787,0.967,0.8345,0.7455,0.711,0.6945,0.947,0.9395,0.739,0.998,0.8045,0.937,0.828
0.57492,0.707,0.8275,0.934,0.616,0.5795,0.787,0.967,0.8345,0.7455,0.71,0.693,0.947,0.9395,0.737,0.998,0.8045,0.937,0.828
0.57607,0.706,0.8275,0.934,0.614,0.578,0.787,0.967,0.8345,0.7455,0.71,0.6915,0.947,0.9395,0.736,0.998,0.8045,0.937,0.828
0.57722,0.705,0.827,0.934,0.6125,0.576,0.787,0.967,0.834,0.7455,0.709,0.6905,0.947,0.9395,0.735,0.998,0.8045,0.937,0.828
0.57836,0.705,0.827,0.934,0.6105,0.575,0.787,0.967,0.833,0.745,0.7085,0.689,0.947,0.9395,0.733,0.998,0.804,0.937,0.828
0.57951,0.704,0.827,0.934,0.6085,0.574,0.786,0.967,0.8325,0.745,0.708,0.6885,0.947,0.9395,0.732,0.998,0.804,0.932,0.828
0.58066,0.703,0.8265,0.934,0.6075,0.573,0.785,0.967,0.8315,0.745,0.7075,0.6875,0.947,0.9395,0.73,0.998,0.804,0.93,0.828
0.5818,0.702,0.826,0.934,0.6065,0.572,0.783,0.967,0.8305,0.745,0.7065,0.686,0.947,0.9395,0.729,0.998,0.804,0.93,0.828
0.58295,0.701,0.826,0.934,0.605,0.57,0.783,0.967,0.8295,0.745,0.705,0.6845,0.947,0.9395,0.727,0.998,0.804,0.93,0.828
0.5841,0.7,0.8255,0.934,0.604,0.569,0.782,0.967,0.829,0.745,0.7035,0.683,0.947,0.9395,0.726,0.998,0.804,0.93,0.828
0.58524,0.699,0.8255,0.934,0.6025,0.567,0.78,0.967,0.828,0.745,0.702,0.6815,0.947,0.9395,0.724,0.998,0.804,0.93,0.828
0.58677,0.698,0.825,0.934,0.601,0.566,0.78,0.967,0.8275,0.745,0.7005,0.68,0.947,0.9395,0.723,0.998,0.804,0.93,0.828
0.58792,0.697,0.8245,0.934,0.6,0.564,0.78,0.967,0.827,0.7445,0.699,0.678,0.947,0.9395,0.721,0.998,0.804,0.93,0.828
0.58907,0.696,0.824,0.934,0.5985,0.563,0.78,0.967,0.8265,0.7445,0.6975,0.6765,0.947,0.9395,0.719,0.998,0.804,0.93,0.828
0.59021,0.694,0.8235,0.934,0.5975,0.562,0.78,0.967,0.8255,0.7445,0.6955,0.675,0.947,0.9395,0.717,0.998,0.804,0.93,0.828
0.59136,0.693,0.823,0.934,0.5965,0.56,0.78,0.967,0.825,0.7445,0.694,0.674,0.947,0.9395,0.715,0.998,0.804,0.93,0.828
0.59251,0.691,0.8225,0.934,0.595,0.559,0.78,0.967,0.8245,0.744,0.6925,0.672,0.947,0.9395,0.713,0.998,0.8035,0.93,0.828
0.59365,0.689,0.822,0.934,0.593,0.5575,0.78,0.967,0.8235,0.744,0.6915,0.6695,0.947,0.9395,0.711,0.998,0.8035,0.93,0.828
0.5948,0.688,0.8215,0.934,0.591,0.5555,0.78,0.967,0.8225,0.744,0.6905,0.667,0.947,0.9395,0.71,0.998,0.8035,0.93,0.828
0.59595,0.687,0.8205,0.934,0.5885,0.5545,0.779,0.967,0.8195,0.744,0.6885,0.6645,0.947,0.9395,0.708,0.998,0.8035,0.93,0.828
0.59709,0.686,0.82,0.934,0.5865,0.5535,0.779,0.967,0.8165,0.744,0.687,0.662,0.947,0.9395,0.706,0.998,0.8035,0.93,0.828
0.59862,0.685,0.8195,0.934,0.584,0.5525,0.779,0.967,0.814,0.7435,0.6845,0.66,0.947,0.9395,0.705,0.998,0.8035,0.93,0.828
0.59977,0.685,0.819,0.934,0.582,0.5515,0.779,0.967,0.812,0.7435,0.6825,0.6575,0.947,0.9395,0.704,0.998,0.8035,0.93,0.828
0.60092,0.684,0.8185,0.934,0.58,0.5505,0.779,0.967,0.8105,0.7435,0.681,0.656,0.947,0.9395,0.703,0.998,0.8035,0.93,0.828
0.60206,0.683,0.818,0.934,0.577,0.5495,0.779,0.967,0.808,0.743,0.6785,0.6535,0.947,0.9395,0.701,0.998,0.8035,0.93,0.828
0.60321,0.683,0.817,0.934,0.574,0.5485,0.779,0.967,0.8045,0.7425,0.677,0.652,0.947,0.9395,0.699,0.998,0.8035,0.93,0.828
0.60436,0.682,0.8165,0.934,0.5705,0.548,0.779,0.967,0.801,0.742,0.6745,0.6505,0.947,0.9395,0.697,0.998,0.8035,0.93,0.828
0.6055,0.681,0.8165,0.934,0.5675,0.547,0.779,0.967,0.799,0.7415,0.6725,0.649,0.947,0.9395,0.695,0.998,0.8035,0.93,0.828
0.60665,0.68,0.816,0.934,0.5655,0.547,0.779,0.967,0.7975,0.7415,0.671,0.6465,0.947,0.9395,0.692,0.998,0.8035,0.93,0.828
0.6078,0.678,0.8155,0.934,0.5635,0.547,0.779,0.967,0.796,0.741,0.6695,0.6445,0.947,0.9395,0.689,0.998,0.8035,0.93,0.828
0.60894,0.676,0.815,0.934,0.562,0.547,0.779,0.967,0.7945,0.741,0.669,0.6425,0.947,0.9395,0.687,0.998,0.8035,0.93,0.828
0.61009,0.674,0.8145,0.934,0.5595,0.547,0.779,0.967,0.7935,0.741,0.6675,0.6405,0.947,0.9395,0.686,0.998,0.803,0.93,0.828
0.61124,0.671,0.814,0.934,0.558,0.547,0.779,0.967,0.792,0.741,0.667,0.6385,0.947,0.9395,0.684,0.998,0.803,0.93,0.828
0.61239,0.669,0.813,0.934,0.556,0.547,0.779,0.967,0.7915,0.7405,0.665,0.6365,0.947,0.9395,0.682,0.998,0.803,0.93,0.828
0.61353,0.667,0.8125,0.934,0.5545,0.547,0.779,0.967,0.79,0.7405,0.664,0.634,0.947,0.9395,0.68,0.998,0.803,0.93,0.828
0.61468,0.665,0.812,0.934,0.5525,0.547,0.778,0.967,0.7885,0.7405,0.663,0.632,0.947,0.9395,0.679,0.998,0.803,0.93,0.828
0.61621,0.662,0.8115,0.934,0.551,0.547,0.778,0.967,0.787,0.7405,0.6625,0.63,0.947,0.9395,0.678,0.998,0.803,0.93,0.828
0.61735,0.659,0.8115,0.934,0.5495,0.546,0.776,0.967,0.7855,0.7405,0.661,0.6285,0.947,0.9395,0.676,0.998,0.803,0.93,0.828
0.6185,0.656,0.811,0.934,0.5475,0.545,0.774,0.967,0.7835,0.7405,0.6595,0.627,0.947,0.9395,0.674,0.998,0.803,0.93,0.828
0.61965,0.653,0.8105,0.934,0.545,0.5435,0.771,0.967,0.7825,0.74,0.659,0.6255,0.947,0.9395,0.671,0.998,0.803,0.93,0.828
0.6208,0.649,0.81,0.934,0.5435,0.542,0.769,0.967,0.7805,0.74,0.6585,0.6235,0.947,0.9395,0.669,0.998,0.803,0.93,0.828
0.62194,0.646,0.8095,0.934,0.541,0.5405,0.768,0.967,0.779,0.74,0.657,0.6215,0.947,0.9395,0.667,0.998,0.803,0.93,0.828
0.62309,0.643,0.809,0.934,0.539,0.538,0.766,0.967,0.7765,0.74,0.6565,0.619,0.947,0.9395,0.665,0.998,0.803,0.93,0.828
0.62424,0.64,0.8085,0.934,0.5365,0.5355,0.764,0.967,0.773,0.74,0.6555,0.6165,0.947,0.9395,0.663,0.998,0.803,0.93,0.828
0.62538,0.637,0.808,0.934,0.5335,0.533,0.76,0.967,0.769,0.7395,0.654,0.614,0.947,0.9395,0.661,0.998,0.803,0.93,0.828
0.62653,0.634,0.8075,0.934,0.5315,0.5315,0.758,0.967,0.7645,0.7395,0.652,0.6125,0.947,0.9395,0.659,0.998,0.8025,0.93,0.828
0.62768,0.632,0.807,0.934,0.5295,0.5295,0.756,0.967,0.7615,0.7395,0.651,0.6105,0.947,0.9395,0.657,0.998,0.802,0.928,0.828
0.62882,0.63,0.806,0.934,0.5285,0.5275,0.755,0.967,0.7575,0.7395,0.6495,0.609,0.947,0.9395,0.656,0.998,0.8015,0.923,0.828
0.62997,0.628,0.8055,0.934,0.5265,0.526,0.753,0.967,0.754,0.7395,0.6475,0.6075,0.947,0.9395,0.654,0.998,0.8015,0.923,0.828
0.63112,0.625,0.8055,0.934,0.525,0.525,0.751,0.967,0.7525,0.739,0.6445,0.605,0.947,0.9395,0.652,0.998,0.801,0.923,0.828
0.63226,0.622,0.805,0.934,0.523,0.523,0.747,0.967,0.751,0.739,0.641,0.6035,0.947,0.9395,0.65,0.998,0.801,0.923,0.828
0.63341,0.619,0.804,0.934,0.521,0.522,0.743,0.967,0.7485,0.7385,0.6385,0.602,0.947,0.9395,0.647,0.998,0.8005,0.923,0.828
0.63456,0.616,0.8035,0.934,0.5195,0.5205,0.738,0.967,0.7465,0.7385,0.637,0.6,0.947,0.9395,0.644,0.998,0.8005,0.923,0.828
0.6357,0.614,0.8025,0.934,0.5175,0.519,0.736,0.967,0.7455,0.738,0.6365,0.5985,0.947,0.9395,0.641,0.998,0.8005,0.923,0.828
0.63685,0.611,0.802,0.934,0.5155,0.518,0.736,0.967,0.744,0.738,0.635,0.5965,0.947,0.9395,0.638,0.998,0.8,0.922,0.828
0.638,0.608,0.8015,0.934,0.5135,0.5165,0.736,0.967,0.7425,0.738,0.6325,0.594,0.947,0.9395,0.635,0.998,0.8,0.922,0.828
0.63953,0.605,0.801,0.934,0.512,0.5145,0.736,0.967,0.742,0.7375,0.6295,0.5915,0.947,0.9395,0.632,0.998,0.8,0.922,0.828
0.64067,0.601,0.8005,0.934,0.511,0.512,0.736,0.967,0.7405,0.7375,0.627,0.589,0.947,0.9395,0.629,0.998,0.8,0.922,0.828
0.64182,0.598,0.8,0.934,0.51,0.5095,0.736,0.967,0.74,0.7375,0.6245,0.587,0.947,0.9395,0.626,0.998,0.8,0.922,0.828
0.64297,0.594,0.7995,0.934,0.5095,0.5065,0.736,0.967,0.738,0.737,0.6225,0.585,0.947,0.9395,0.623,0.998,0.8,0.922,0.828
0.64411,0.591,0.799,0.934,0.5085,0.5045,0.736,0.967,0.735,0.7355,0.6215,0.5835,0.947,0.9395,0.62,0.998,0.8,0.922,0.828
0.64526,0.587,0.7985,0.934,0.507,0.5035,0.736,0.967,0.7325,0.734,0.6205,0.581,0.947,0.9395,0.618,0.998,0.8,0.922,0.828
0.64641,0.583,0.798,0.934,0.506,0.502,0.734,0.967,0.7305,0.733,0.6185,0.579,0.947,0.9395,0.616,0.998,0.8,0.922,0.828
0.64755,0.579,0.7975,0.934,0.5045,0.5005,0.727,0.967,0.7285,0.732,0.6165,0.577,0.947,0.9395,0.614,0.998,0.8,0.922,0.828
0.6487,0.576,0.7965,0.934,0.503,0.4985,0.724,0.967,0.7275,0.731,0.6145,0.575,0.947,0.9395,0.612,0.998,0.8,0.922,0.828
0.64985,0.572,0.7955,0.934,0.5,0.4975,0.724,0.967,0.726,0.7295,0.6115,0.573,0.947,0.9395,0.611,0.998,0.7995,0.922,0.828
0.65099,0.569,0.795,0.934,0.498,0.496,0.723,0.967,0.725,0.727,0.6095,0.5705,0.947,0.9395,0.609,0.998,0.7995,0.922,0.828
0.65214,0.566,0.7945,0.934,0.4955,0.4935,0.722,0.967,0.7235,0.7255,0.607,0.568,0.947,0.9395,0.608,0.998,0.799,0.922,0.828
0.65329,0.563,0.794,0.934,0.4935,0.491,0.721,0.967,0.7215,0.724,0.603,0.566,0.947,0.9395,0.606,0.998,0.799,0.922,0.828
0.65482,0.561,0.7935,0.934,0.491,0.489,0.721,0.967,0.72,0.7235,0.598,0.564,0.947,0.9395,0.604,0.998,0.799,0.922,0.828
0.65596,0.558,0.793,0.934,0.4895,0.4865,0.719,0.967,0.7185,0.7225,0.595,0.5615,0.947,0.9395,0.602,0.998,0.799,0.922,0.828
0.65711,0.556,0.7925,0.934,0.4885,0.484,0.718,0.967,0.717,0.721,0.592,0.5585,0.947,0.9395,0.6,0.998,0.799,0.922,0.828
0.65826,0.554,0.792,0.934,0.488,0.4815,0.715,0.967,0.7155,0.7195,0.59,0.5565,0.947,0.9395,0.598,0.998,0.799,0.922,0.828
0.6594,0.551,0.7915,0.934,0.487,0.4795,0.714,0.967,0.713,0.719,0.589,0.554,0.947,0.9395,0.597,0.998,0.799,0.922,0.828
0.66055,0.548,0.791,0.934,0.486,0.4775,0.714,0.967,0.71,0.718,0.587,0.552,0.947,0.9395,0.595,0.998,0.799,0.921,0.828
