"pr_rem";"group";"variant";"value"
70.359;"EN";"global2040";82.8013476582027
70.235;"EN";"global2040";82.7988307617877
70.114;"EN";"global2040";82.7963837791619
69.995;"EN";"global2040";82.7937270551682
69.876;"EN";"global2040";82.7914898139105
69.759;"EN";"global2040";82.789112745074
69.64;"EN";"global2040";82.7868055900269
69.524;"EN";"global2040";82.7846382625584
69.409;"EN";"global2040";82.78247093509
69.287;"EN";"global2040";82.7801637800428
69.169;"EN";"global2040";82.7774371422598
69.052;"EN";"global2040";82.7751299872128
68.937;"EN";"global2040";82.7727529183763
68.818;"EN";"global2040";82.7705855909078
68.703;"EN";"global2040";82.7684881772286
68.581;"EN";"global2040";82.7659013670242
68.462;"EN";"global2040";82.7635942119772
68.342;"EN";"global2040";82.7611472293515
68.224;"EN";"global2040";82.7585604191472
68.1;"EN";"global2040";82.7559036951534
67.982;"EN";"global2040";82.7535965401064
67.863;"EN";"global2040";82.7506601609555
67.747;"EN";"global2040";82.7478636093832
67.624;"EN";"global2040";82.7456962819147
67.494;"EN";"global2040";82.743249299289
67.38;"EN";"global2040";82.7410819718206
67.259;"EN";"global2040";82.738914644352
67.143;"EN";"global2040";82.7365375755156
67.017;"EN";"global2040";82.7333215412076
66.894;"EN";"global2040";82.7307347310032
66.771;"EN";"global2040";82.7285674035347
66.647;"EN";"global2040";82.7260505071197
66.53;"EN";"global2040";82.7234636969153
66.403;"EN";"global2040";82.7206671453431
66.283;"EN";"global2040";82.7176608524029
66.156;"EN";"global2040";82.7150041284092
66.036;"EN";"global2040";82.7124872319942
65.913;"EN";"global2040";82.7092711976862
65.794;"EN";"global2040";82.7067543012711
65.671;"EN";"global2040";82.703538266963
65.548;"EN";"global2040";82.7008815429694
65.423;"EN";"global2040";82.6970362845575
65.303;"EN";"global2040";82.6943795605639
65.179;"EN";"global2040";82.6911635262557
65.054;"EN";"global2040";82.6881572333156
64.926;"EN";"global2040";82.6850111127968
64.805;"EN";"global2040";82.6817950784887
64.679;"EN";"global2040";82.6789985269164
64.56;"EN";"global2040";82.6762718891334
64.436;"EN";"global2040";82.6731257686147
64.316;"EN";"global2040";82.6709584411462
64.185;"EN";"global2040";82.6678822344168
64.065;"EN";"global2040";82.6649458552658
63.936;"EN";"global2040";82.6617298209578
63.821;"EN";"global2040";82.6590031831748
63.693;"EN";"global2040";82.6555074937095
63.569;"EN";"global2040";82.6521516318228
63.439;"EN";"global2040";82.649005511304
63.312;"EN";"global2040";82.6462788735211
63.189;"EN";"global2040";82.6431327530022
63.069;"EN";"global2040";82.6401264600621
62.94;"EN";"global2040";82.6363511154396
62.816;"EN";"global2040";82.6336943914459
62.693;"EN";"global2040";82.630058874402
62.563;"EN";"global2040";82.6264932711474
62.441;"EN";"global2040";82.6234170644178
62.311;"EN";"global2040";82.6203408576884
62.182;"EN";"global2040";82.6167053406444
62.057;"EN";"global2040";82.6140486166508
61.933;"EN";"global2040";82.6111821512893
61.803;"EN";"global2040";82.6075466342453
61.674;"EN";"global2040";82.603351806887
61.546;"EN";"global2040";82.6000658587895
61.418;"EN";"global2040";82.5970595658493
61.288;"EN";"global2040";82.5931443936481
61.158;"EN";"global2040";82.5889495662898
61.03;"EN";"global2040";82.5855237906137
60.912;"EN";"global2040";82.5823077563057
60.782;"EN";"global2040";82.5786722392617
60.652;"EN";"global2040";82.5743375843247
60.519;"EN";"global2040";82.5702825845449
60.39;"EN";"global2040";82.5658780158187
60.263;"EN";"global2040";82.5616831884602
60.138;"EN";"global2040";82.5578379300484
60.006;"EN";"global2040";82.5533634475328
59.873;"EN";"global2040";82.5495881029103
59.746;"EN";"global2040";82.5460224996556
59.622;"EN";"global2040";82.5412683619828
59.491;"EN";"global2040";82.5365841380993
59.353;"EN";"global2040";82.5334380175805
59.233;"EN";"global2040";82.5292431902222
59.105;"EN";"global2040";82.5249085352851
58.976;"EN";"global2040";82.5211331906625
58.848;"EN";"global2040";82.5164489667791
58.716;"EN";"global2040";82.5115550015276
58.593;"EN";"global2040";82.5067309500655
58.467;"EN";"global2040";82.5014175020782
58.337;"EN";"global2040";82.4964536230374
58.208;"EN";"global2040";82.4918393129432
58.072;"EN";"global2040";82.486316123588
57.939;"EN";"global2040";82.4817717272831
57.813;"EN";"global2040";82.4763883655065
57.687;"EN";"global2040";82.4710749175192
57.559;"EN";"global2040";82.4652021592175
57.432;"EN";"global2040";82.4589798319692
57.303;"EN";"global2040";82.4501007807273
57.175;"EN";"global2040";82.4445076775828
57.041;"EN";"global2040";82.4389844882275
56.915;"EN";"global2040";82.4341604367654
56.785;"EN";"global2040";82.4301054369856
56.657;"EN";"global2040";82.4243725062625
56.525;"EN";"global2040";82.4197581961683
56.397;"EN";"global2040";82.4150040584954
56.267;"EN";"global2040";82.4098304380868
56.143;"EN";"global2040";82.4053559555712
56.01;"EN";"global2040";82.3994132834801
55.88;"EN";"global2040";82.3942396630715
55.748;"EN";"global2040";82.3889262150842
55.621;"EN";"global2040";82.3841021636221
55.493;"EN";"global2040";82.3792781121599
55.361;"EN";"global2040";82.3727761297544
55.234;"EN";"global2040";82.3676025093457
55.099;"EN";"global2040";82.3617996648333
54.971;"EN";"global2040";82.3566959582139
54.838;"EN";"global2040";82.35103294128
54.7;"EN";"global2040";82.3441813899281
54.571;"EN";"global2040";82.3385183729943
54.436;"EN";"global2040";82.3319464767994
54.303;"EN";"global2040";82.3263533736549
54.162;"EN";"global2040";82.3193619947242
54.038;"EN";"global2040";82.3147476846301
53.892;"EN";"global2040";82.3082457022246
53.752;"EN";"global2040";82.3033517369732
53.621;"EN";"global2040";82.2961506166746
53.486;"EN";"global2040";82.2901380307942
53.357;"EN";"global2040";82.2838457897566
53.223;"EN";"global2040";82.2776933762976
53.092;"EN";"global2040";82.27140113526
52.96;"EN";"global2040";82.2640601873829
52.823;"EN";"global2040";82.2549713947731
52.692;"EN";"global2040";82.2478401882639
52.557;"EN";"global2040";82.2398001024936
52.424;"EN";"global2040";82.2339273441919
52.295;"EN";"global2040";82.227355447997
52.159;"EN";"global2040";82.2205738104343
52.028;"EN";"global2040";82.2126735522427
51.888;"EN";"global2040";82.2044936388938
51.753;"EN";"global2040";82.1976420875419
51.616;"EN";"global2040";82.189671915561
51.477;"EN";"global2040";82.1808627781083
51.343;"EN";"global2040";82.1731722612845
51.205;"EN";"global2040";82.1662507961433
51.073;"EN";"global2040";82.1599585551057
50.939;"EN";"global2040";82.1518485555462
50.803;"EN";"global2040";82.1448571766155
50.663;"EN";"global2040";82.1373764011597
50.529;"EN";"global2040";82.1302451946504
50.399;"EN";"global2040";82.1247919190845
50.263;"EN";"global2040";82.1167518333144
50.125;"EN";"global2040";82.1092011440693
49.99;"EN";"global2040";82.101161058299
49.851;"EN";"global2040";82.0934705414753
49.715;"EN";"global2040";82.0852906281265
49.58;"EN";"global2040";82.0776700250921
49.442;"EN";"global2040";82.0699795082684
49.309;"EN";"global2040";82.0613801121837
49.171;"EN";"global2040";82.0526408885204
49.035;"EN";"global2040";82.0443211475928
48.897;"EN";"global2040";82.0354420963509
48.763;"EN";"global2040";82.0272621830022
48.621;"EN";"global2040";82.0166352870275
48.481;"EN";"global2040";82.0056588221065
48.347;"EN";"global2040";81.996430201918
48.215;"EN";"global2040";81.9883901161478
48.074;"EN";"global2040";81.9787420132234
47.935;"EN";"global2040";81.9693036516671
47.798;"EN";"global2040";81.9610538245289
47.657;"EN";"global2040";81.9509862388688
47.521;"EN";"global2040";81.9429461530986
47.382;"EN";"global2040";81.9314802916524
47.243;"EN";"global2040";81.9197347750489
47.107;"EN";"global2040";81.9107858100176
46.963;"EN";"global2040";81.9014872760399
46.821;"EN";"global2040";81.8939365867948
46.678;"EN";"global2040";81.8824008115593
46.541;"EN";"global2040";81.8726827948456
46.401;"EN";"global2040";81.8635240884465
46.263;"EN";"global2040";81.8558335716228
46.126;"EN";"global2040";81.8464651238557
45.986;"EN";"global2040";81.8363276244063
45.844;"EN";"global2040";81.8250715043279
45.709;"EN";"global2040";81.8165420220326
45.57;"EN";"global2040";81.8063346087939
45.419;"EN";"global2040";81.7979449540771
45.276;"EN";"global2040";81.7881570235742
45.136;"EN";"global2040";81.7766911621279
44.996;"EN";"global2040";81.7655748696282
44.855;"EN";"global2040";81.7559966804933
44.716;"EN";"global2040";81.7454396983079
44.583;"EN";"global2040";81.7350924574906
44.44;"EN";"global2040";81.7254443545663
44.302;"EN";"global2040";81.7143280620667
44.167;"EN";"global2040";81.7050994418782
44.027;"EN";"global2040";81.6939831493784
43.886;"EN";"global2040";81.684055391297
43.746;"EN";"global2040";81.6749665986871
43.619;"EN";"global2040";81.6656680647094
43.473;"EN";"global2040";81.6535729791593
43.33;"EN";"global2040";81.6442045313923
43.192;"EN";"global2040";81.6330183251033
43.053;"EN";"global2040";81.6209931533426
42.909;"EN";"global2040";81.609667119475
42.772;"EN";"global2040";81.596872896032
42.63;"EN";"global2040";81.5842884139568
42.494;"EN";"global2040";81.5734517766142
42.35;"EN";"global2040";81.5588397946491
42.208;"EN";"global2040";81.5467447090992
42.066;"EN";"global2040";81.5348593649171
41.929;"EN";"global2040";81.5224147104206
41.787;"EN";"global2040";81.5103196248706
41.644;"EN";"global2040";81.4978050565847
41.501;"EN";"global2040";81.4867586778742
41.36;"EN";"global2040";81.4752229026387
41.22;"EN";"global2040";81.4646659204535
41.088;"EN";"global2040";81.4542487658467
40.944;"EN";"global2040";81.4435519560829
40.799;"EN";"global2040";81.4313170429543
40.664;"EN";"global2040";81.4195715263508
40.519;"EN";"global2040";81.407965837326
40.379;"EN";"global2040";81.3958008379867
40.232;"EN";"global2040";81.3826570455971
40.094;"EN";"global2040";81.3686043739465
39.951;"EN";"global2040";81.3572084262895
39.812;"EN";"global2040";81.3442044614785
39.67;"EN";"global2040";81.3272154106771
39.526;"EN";"global2040";81.3118343770297
39.383;"EN";"global2040";81.2986206708507
39.244;"EN";"global2040";81.2830998096247
39.1;"EN";"global2040";81.2680683449239
38.957;"EN";"global2040";81.2528271388551
38.811;"EN";"global2040";81.2377956741542
38.668;"EN";"global2040";81.2222048991389
38.531;"EN";"global2040";81.20696369307
38.392;"EN";"global2040";81.1958474005704
38.24;"EN";"global2040";81.182074384077
38.097;"EN";"global2040";81.1657145573793
37.95;"EN";"global2040";81.1515919719393
37.812;"EN";"global2040";81.1390774036535
37.668;"EN";"global2040";81.1243955078992
37.522;"EN";"global2040";81.1107623189844
37.378;"EN";"global2040";81.095591026705
37.239;"EN";"global2040";81.0811887861079
37.093;"EN";"global2040";81.0671361144573
36.949;"EN";"global2040";81.0521046497564
36.807;"EN";"global2040";81.0360943920052
36.661;"EN";"global2040";81.0202239618326
36.513;"EN";"global2040";81.0049827557638
36.366;"EN";"global2040";80.9876441360159
36.233;"EN";"global2040";80.970794912793
36.081;"EN";"global2040";80.9516385345231
35.932;"EN";"global2040";80.9355583629826
35.787;"EN";"global2040";80.9173108639736
35.64;"EN";"global2040";80.8999023304363
35.492;"EN";"global2040";80.8838221588958
35.349;"EN";"global2040";80.8657844012548
35.204;"EN";"global2040";80.8510325917111
35.052;"EN";"global2040";80.828869920501
34.906;"EN";"global2040";80.8086648353915
34.758;"EN";"global2040";80.7889491468071
34.608;"EN";"global2040";80.7692334582226
34.461;"EN";"global2040";80.7502169075313
34.317;"EN";"global2040";80.7319694085223
34.171;"EN";"global2040";80.7115545820449
34.026;"EN";"global2040";80.6926778589322
33.877;"EN";"global2040";80.6741507047659
33.729;"EN";"global2040";80.6545748437601
33.582;"EN";"global2040";80.6322024311821
33.434;"EN";"global2040";80.6108787254437
33.286;"EN";"global2040";80.590883381702
33.139;"EN";"global2040";80.5711676931176
32.989;"EN";"global2040";80.550962608008
32.842;"EN";"global2040";80.5301982125841
32.693;"EN";"global2040";80.5101329550531
32.548;"EN";"global2040";80.4921651112014
32.4;"EN";"global2040";80.4721697674597
32.251;"EN";"global2040";80.4509858892999
32.103;"EN";"global2040";80.4321790799764
31.957;"EN";"global2040";80.4094570984519
31.809;"EN";"global2040";80.3858262376663
31.66;"EN";"global2040";80.3593289115191
31.51;"EN";"global2040";80.3315032233752
31.359;"EN";"global2040";80.3083617591148
31.208;"EN";"global2040";80.2795572779206
31.062;"EN";"global2040";80.2541785724024
30.913;"EN";"global2040";80.2287299530948
30.765;"EN";"global2040";80.198177627168
30.614;"EN";"global2040";80.1741971974359
30.463;"EN";"global2040";80.1457422851881
30.311;"EN";"global2040";80.1142810800002
30.16;"EN";"global2040";80.086385478067
30.009;"EN";"global2040";80.058559789923
29.861;"EN";"global2040";80.0302447052539
29.705;"EN";"global2040";79.9978047070158
29.557;"EN";"global2040";79.9674621224568
29.407;"EN";"global2040";79.9378885895801
29.254;"EN";"global2040";79.9050990223954
29.111;"EN";"global2040";79.8775529894087
28.963;"EN";"global2040";79.8460917842208
28.81;"EN";"global2040";79.8188254063914
28.655;"EN";"global2040";79.7867349770997
28.504;"EN";"global2040";79.7496806687673
28.352;"EN";"global2040";79.7185690325259
28.202;"EN";"global2040";79.6901840340676
28.048;"EN";"global2040";79.6524305878421
27.897;"EN";"global2040";79.617263951821
27.744;"EN";"global2040";79.5862921431582
27.593;"EN";"global2040";79.5471404211466
27.438;"EN";"global2040";79.5118339575469
27.284;"EN";"global2040";79.472612321746
27.128;"EN";"global2040";79.4331809445772
26.978;"EN";"global2040";79.3997621532887
26.823;"EN";"global2040";79.3615892243274
26.67;"EN";"global2040";79.324744657363
26.516;"EN";"global2040";79.2812582804145
26.363;"EN";"global2040";79.2425260411387
26.21;"EN";"global2040";79.2054717328062
26.057;"EN";"global2040";79.1651314763764
25.905;"EN";"global2040";79.1277975128869
25.75;"EN";"global2040";79.0803260499478
25.595;"EN";"global2040";79.0359307937382
25.442;"EN";"global2040";78.9936329512078
25.286;"EN";"global2040";78.943225109118
25.131;"EN";"global2040";78.9026751113201
24.975;"EN";"global2040";78.8494008038687
24.823;"EN";"global2040";78.7988531342002
24.668;"EN";"global2040";78.7599810673458
24.517;"EN";"global2040";78.7206196039663
24.363;"EN";"global2040";78.678112020068
24.205;"EN";"global2040";78.6323184880723
24.054;"EN";"global2040";78.578834439253
23.903;"EN";"global2040";78.5382844414552
23.743;"EN";"global2040";78.4837516857962
23.592;"EN";"global2040";78.441244101898
23.438;"EN";"global2040";78.3869210876068
23.28;"EN";"global2040";78.3298714355328
23.127;"EN";"global2040";78.2690464388363
22.971;"EN";"global2040";78.2180093726426
22.813;"EN";"global2040";78.1524302382731
22.657;"EN";"global2040";78.0994355859788
22.5;"EN";"global2040";78.0381211927572
22.349;"EN";"global2040";77.9819804199441
22.191;"EN";"global2040";77.9189181819897
22.035;"EN";"global2040";77.8590719783435
21.879;"EN";"global2040";77.8022320676374
21.721;"EN";"global2040";77.7388202607365
21.565;"EN";"global2040";77.677785522672
21.407;"EN";"global2040";77.6252103531136
21.246;"EN";"global2040";77.5500530296092
21.087;"EN";"global2040";77.4849632917649
20.93;"EN";"global2040";77.4055412271128
20.771;"EN";"global2040";77.3421294202119
20.611;"EN";"global2040";77.2655738209213
20.465;"EN";"global2040";77.1984565831872
20.307;"EN";"global2040";77.1119732258153
20.148;"EN";"global2040";77.0100389210065
19.99;"EN";"global2040";76.9305469425651
19.829;"EN";"global2040";76.827144448181
19.67;"EN";"global2040";76.7296846258877
19.511;"EN";"global2040";76.6350213551669
19.353;"EN";"global2040";76.5500761011596
19.194;"EN";"global2040";76.4536649857062
19.036;"EN";"global2040";76.3626372320291
18.879;"EN";"global2040";76.2621012030066
18.719;"EN";"global2040";76.1675777598643
18.56;"EN";"global2040";76.0668319894738
18.402;"EN";"global2040";75.9607727710959
18.243;"EN";"global2040";75.8397520018066
18.085;"EN";"global2040";75.7104114915897
17.924;"EN";"global2040";75.5916978773474
17.766;"EN";"global2040";75.4453683163291
17.607;"EN";"global2040";75.3263750469296
17.447;"EN";"global2040";75.1833314340087
17.286;"EN";"global2040";75.0335061835251
17.128;"EN";"global2040";74.9035364492045
16.971;"EN";"global2040";74.7694418013147
16.81;"EN";"global2040";74.6142331890545
16.649;"EN";"global2040";74.479019920536
16.488;"EN";"global2040";74.2994813095972
16.328;"EN";"global2040";74.1300102843183
16.167;"EN";"global2040";73.9462069322319
16.012;"EN";"global2040";73.7579290976297
15.852;"EN";"global2040";73.5955193650709
15.696;"EN";"global2040";73.4140231680315
15.534;"EN";"global2040";73.1922566283516
15.372;"EN";"global2040";72.9450414693641
15.209;"EN";"global2040";72.6765026046382
15.049;"EN";"global2040";72.4539670132759
14.889;"EN";"global2040";72.1164232385046
14.726;"EN";"global2040";71.8507508391402
14.565;"EN";"global2040";71.5744515438013
14.402;"EN";"global2040";71.2291473384169
14.238;"EN";"global2040";70.8817457193535
14.077;"EN";"global2040";70.4730996208575
13.915;"EN";"global2040";70.0766884354902
13.752;"EN";"global2040";69.646998286413
13.59;"EN";"global2040";69.2100371032479
13.425;"EN";"global2040";68.6740080806357
13.259;"EN";"global2040";67.9963337208887
